timestamp,load_kW,price,month,date,P_c_kW,P_d_kW,G_kW,E_kWh
2024-04-30 22:30:00,300.0,87.3,2024-04,2024-04-30,0.0,0.0,300.0,40.0
2024-04-30 22:45:00,307.2,87.3,2024-04,2024-04-30,0.0,0.0,307.2,40.0
2024-04-30 23:00:00,300.96,87.3,2024-04,2024-04-30,0.0,0.0,300.96,40.0
2024-04-30 23:15:00,294.72,87.3,2024-04,2024-04-30,0.0,0.0,294.72,40.0
2024-04-30 23:30:00,291.84,87.3,2024-04,2024-04-30,0.0,0.0,291.84,40.0
2024-04-30 23:45:00,295.2,87.3,2024-04,2024-04-30,0.0,0.0,295.2,40.0
2024-05-01 00:00:00,300.96,87.3,2024-05,2024-05-01,0.0,0.0,300.96,40.0
2024-05-01 00:15:00,284.16,87.3,2024-05,2024-05-01,0.0,0.0,284.16,40.0
2024-05-01 00:30:00,290.4,87.3,2024-05,2024-05-01,0.0,0.0,290.4,40.0
2024-05-01 00:45:00,288.48,87.3,2024-05,2024-05-01,0.0,0.0,288.48,40.0
2024-05-01 01:00:00,283.68,87.3,2024-05,2024-05-01,0.0,0.0,283.68,40.0
2024-05-01 01:15:00,290.4,87.3,2024-05,2024-05-01,0.0,0.0,290.4,40.0
2024-05-01 01:30:00,287.52,87.3,2024-05,2024-05-01,0.0,0.0,287.52,40.0
2024-05-01 01:45:00,280.8,87.3,2024-05,2024-05-01,0.0,0.0,280.8,40.0
2024-05-01 02:00:00,284.64,87.3,2024-05,2024-05-01,0.0,0.0,284.64,40.0
2024-05-01 02:15:00,284.64,87.3,2024-05,2024-05-01,0.0,0.0,284.64,40.0
2024-05-01 02:30:00,282.72,87.3,2024-05,2024-05-01,0.0,0.0,282.72,40.0
2024-05-01 02:45:00,286.56,87.3,2024-05,2024-05-01,0.0,0.0,286.56,40.0
2024-05-01 03:00:00,304.32,87.3,2024-05,2024-05-01,0.0,0.0,304.32,40.0
2024-05-01 03:15:00,288.96,87.3,2024-05,2024-05-01,0.0,0.0,288.96,40.0
2024-05-01 03:30:00,301.92,87.3,2024-05,2024-05-01,0.0,0.0,301.92,40.0
2024-05-01 03:45:00,306.24,87.3,2024-05,2024-05-01,0.0,0.0,306.24,40.0
2024-05-01 04:00:00,297.6,87.3,2024-05,2024-05-01,0.0,0.0,297.6,40.0
2024-05-01 04:15:00,299.52,87.3,2024-05,2024-05-01,0.0,0.0,299.52,40.0
2024-05-01 04:30:00,307.2,87.3,2024-05,2024-05-01,0.0,0.0,307.2,40.0
2024-05-01 04:45:00,316.32,87.3,2024-05,2024-05-01,0.0,0.0,316.32,40.0
2024-05-01 05:00:00,352.32,87.3,2024-05,2024-05-01,0.0,0.0,352.32,40.0
2024-05-01 05:15:00,352.8,87.3,2024-05,2024-05-01,0.0,0.0,352.8,40.0
2024-05-01 05:30:00,357.12,87.3,2024-05,2024-05-01,0.0,0.0,357.12,40.0
2024-05-01 05:45:00,366.72,87.3,2024-05,2024-05-01,0.0,0.0,366.72,40.0
2024-05-01 06:00:00,356.16,87.3,2024-05,2024-05-01,0.0,0.0,356.16,40.0
2024-05-01 06:15:00,355.2,87.3,2024-05,2024-05-01,73.684211,0.0,428.88421,57.5
2024-05-01 06:30:00,344.64,87.3,2024-05,2024-05-01,100.0,0.0,444.64,81.25
2024-05-01 06:45:00,356.64,87.3,2024-05,2024-05-01,100.0,0.0,456.64,105.0
2024-05-01 07:00:00,375.36,87.3,2024-05,2024-05-01,100.0,0.0,475.36,128.75
2024-05-01 07:15:00,359.52,87.3,2024-05,2024-05-01,100.0,0.0,459.52,152.5
2024-05-01 07:30:00,363.36,87.3,2024-05,2024-05-01,100.0,0.0,463.36,176.25
2024-05-01 07:45:00,370.08,87.3,2024-05,2024-05-01,100.0,0.0,470.08,200.0
2024-05-01 08:00:00,368.64,109.8,2024-05,2024-05-01,0.0,-2.1053562e-13,368.64,200.0
2024-05-01 08:15:00,381.6,109.8,2024-05,2024-05-01,0.0,0.0,381.6,200.0
2024-05-01 08:30:00,381.6,109.8,2024-05,2024-05-01,0.0,0.0,381.6,200.0
2024-05-01 08:45:00,369.12,109.8,2024-05,2024-05-01,0.0,0.0,369.12,200.0
2024-05-01 09:00:00,346.08,109.8,2024-05,2024-05-01,0.0,0.0,346.08,200.0
2024-05-01 09:15:00,349.92,109.8,2024-05,2024-05-01,0.0,0.0,349.92,200.0
2024-05-01 09:30:00,338.4,109.8,2024-05,2024-05-01,0.0,0.0,338.4,200.0
2024-05-01 09:45:00,339.84,109.8,2024-05,2024-05-01,0.0,0.0,339.84,200.0
2024-05-01 10:00:00,355.2,109.8,2024-05,2024-05-01,0.0,0.0,355.2,200.0
2024-05-01 10:15:00,352.32,109.8,2024-05,2024-05-01,0.0,0.0,352.32,200.0
2024-05-01 10:30:00,350.88,109.8,2024-05,2024-05-01,0.0,0.0,350.88,200.0
2024-05-01 10:45:00,350.88,109.8,2024-05,2024-05-01,0.0,0.0,350.88,200.0
2024-05-01 11:00:00,351.84,140.5,2024-05,2024-05-01,0.0,100.0,251.84,173.68421
2024-05-01 11:15:00,375.36,140.5,2024-05,2024-05-01,0.0,100.0,275.36,147.36842
2024-05-01 11:30:00,341.76,140.5,2024-05,2024-05-01,0.0,100.0,241.76,121.05263
2024-05-01 11:45:00,341.76,140.5,2024-05,2024-05-01,0.0,100.0,241.76,94.736842
2024-05-01 12:00:00,345.6,109.8,2024-05,2024-05-01,100.0,0.0,445.6,118.48684
2024-05-01 12:15:00,321.12,109.8,2024-05,2024-05-01,100.0,0.0,421.12,142.23684
2024-05-01 12:30:00,328.8,109.8,2024-05,2024-05-01,100.0,0.0,428.8,165.98684
2024-05-01 12:45:00,334.56,109.8,2024-05,2024-05-01,100.0,0.0,434.56,189.73684
2024-05-01 13:00:00,347.52,140.5,2024-05,2024-05-01,0.0,100.0,247.52,163.42105
2024-05-01 13:15:00,343.2,140.5,2024-05,2024-05-01,0.0,100.0,243.2,137.10526
2024-05-01 13:30:00,332.64,140.5,2024-05,2024-05-01,0.0,100.0,232.64,110.78947
2024-05-01 13:45:00,320.16,140.5,2024-05,2024-05-01,0.0,100.0,220.16,84.473684
2024-05-01 14:00:00,311.04,140.5,2024-05,2024-05-01,0.0,100.0,211.04,58.157895
2024-05-01 14:15:00,306.24,140.5,2024-05,2024-05-01,0.0,69.0,237.24,40.0
2024-05-01 14:30:00,312.96,140.5,2024-05,2024-05-01,0.0,0.0,312.96,40.0
2024-05-01 14:45:00,318.72,140.5,2024-05,2024-05-01,0.0,0.0,318.72,40.0
2024-05-01 15:00:00,332.64,140.5,2024-05,2024-05-01,0.0,0.0,332.64,40.0
2024-05-01 15:15:00,333.6,140.5,2024-05,2024-05-01,0.0,0.0,333.6,40.0
2024-05-01 15:30:00,330.24,140.5,2024-05,2024-05-01,0.0,0.0,330.24,40.0
2024-05-01 15:45:00,325.92,140.5,2024-05,2024-05-01,0.0,0.0,325.92,40.0
2024-05-01 16:00:00,326.88,140.5,2024-05,2024-05-01,0.0,0.0,326.88,40.0
2024-05-01 16:15:00,328.8,140.5,2024-05,2024-05-01,0.0,0.0,328.8,40.0
2024-05-01 16:30:00,331.68,140.5,2024-05,2024-05-01,0.0,0.0,331.68,40.0
2024-05-01 16:45:00,322.08,140.5,2024-05,2024-05-01,0.0,0.0,322.08,40.0
2024-05-01 17:00:00,328.8,140.5,2024-05,2024-05-01,0.0,0.0,328.8,40.0
2024-05-01 17:15:00,306.24,140.5,2024-05,2024-05-01,0.0,0.0,306.24,40.0
2024-05-01 17:30:00,304.32,140.5,2024-05,2024-05-01,0.0,0.0,304.32,40.0
2024-05-01 17:45:00,306.24,140.5,2024-05,2024-05-01,0.0,0.0,306.24,40.0
2024-05-01 18:00:00,331.2,109.8,2024-05,2024-05-01,0.0,0.0,331.2,40.0
2024-05-01 18:15:00,343.2,109.8,2024-05,2024-05-01,0.0,0.0,343.2,40.0
2024-05-01 18:30:00,342.72,109.8,2024-05,2024-05-01,0.0,0.0,342.72,40.0
2024-05-01 18:45:00,317.28,109.8,2024-05,2024-05-01,0.0,0.0,317.28,40.0
2024-05-01 19:00:00,292.32,109.8,2024-05,2024-05-01,0.0,0.0,292.32,40.0
2024-05-01 19:15:00,286.56,109.8,2024-05,2024-05-01,0.0,0.0,286.56,40.0
2024-05-01 19:30:00,290.4,109.8,2024-05,2024-05-01,0.0,0.0,290.4,40.0
2024-05-01 19:45:00,288.48,109.8,2024-05,2024-05-01,0.0,0.0,288.48,40.0
2024-05-01 20:00:00,285.6,109.8,2024-05,2024-05-01,0.0,0.0,285.6,40.0
2024-05-01 20:15:00,281.28,109.8,2024-05,2024-05-01,0.0,0.0,281.28,40.0
2024-05-01 20:30:00,276.0,109.8,2024-05,2024-05-01,0.0,0.0,276.0,40.0
2024-05-01 20:45:00,274.08,109.8,2024-05,2024-05-01,0.0,0.0,274.08,40.0
2024-05-01 21:00:00,270.72,109.8,2024-05,2024-05-01,0.0,0.0,270.72,40.0
2024-05-01 21:15:00,269.76,109.8,2024-05,2024-05-01,0.0,0.0,269.76,40.0
2024-05-01 21:30:00,265.92,109.8,2024-05,2024-05-01,0.0,0.0,265.92,40.0
2024-05-01 21:45:00,261.6,109.8,2024-05,2024-05-01,0.0,0.0,261.6,40.0
2024-05-01 22:00:00,266.88,87.3,2024-05,2024-05-01,0.0,0.0,266.88,40.0
2024-05-01 22:15:00,262.56,87.3,2024-05,2024-05-01,0.0,0.0,262.56,40.0
2024-05-01 22:30:00,258.72,87.3,2024-05,2024-05-01,0.0,0.0,258.72,40.0
2024-05-01 22:45:00,254.4,87.3,2024-05,2024-05-01,0.0,0.0,254.4,40.0
2024-05-01 23:00:00,257.76,87.3,2024-05,2024-05-01,0.0,0.0,257.76,40.0
2024-05-01 23:15:00,254.88,87.3,2024-05,2024-05-01,0.0,0.0,254.88,40.0
2024-05-01 23:30:00,260.64,87.3,2024-05,2024-05-01,0.0,0.0,260.64,40.0
2024-05-01 23:45:00,265.44,87.3,2024-05,2024-05-01,0.0,0.0,265.44,40.0
2024-05-02 00:00:00,258.72,87.3,2024-05,2024-05-02,0.0,0.0,258.72,40.0
2024-05-02 00:15:00,259.2,87.3,2024-05,2024-05-02,0.0,0.0,259.2,40.0
2024-05-02 00:30:00,258.24,87.3,2024-05,2024-05-02,0.0,0.0,258.24,40.0
2024-05-02 00:45:00,252.96,87.3,2024-05,2024-05-02,0.0,0.0,252.96,40.0
2024-05-02 01:00:00,251.04,87.3,2024-05,2024-05-02,0.0,0.0,251.04,40.0
2024-05-02 01:15:00,257.28,87.3,2024-05,2024-05-02,0.0,0.0,257.28,40.0
2024-05-02 01:30:00,262.56,87.3,2024-05,2024-05-02,0.0,0.0,262.56,40.0
2024-05-02 01:45:00,252.48,87.3,2024-05,2024-05-02,0.0,0.0,252.48,40.0
2024-05-02 02:00:00,248.64,87.3,2024-05,2024-05-02,0.0,0.0,248.64,40.0
2024-05-02 02:15:00,249.12,87.3,2024-05,2024-05-02,0.0,0.0,249.12,40.0
2024-05-02 02:30:00,252.96,87.3,2024-05,2024-05-02,0.0,0.0,252.96,40.0
2024-05-02 02:45:00,257.76,87.3,2024-05,2024-05-02,0.0,0.0,257.76,40.0
2024-05-02 03:00:00,253.44,87.3,2024-05,2024-05-02,0.0,0.0,253.44,40.0
2024-05-02 03:15:00,261.12,87.3,2024-05,2024-05-02,0.0,0.0,261.12,40.0
2024-05-02 03:30:00,260.16,87.3,2024-05,2024-05-02,0.0,0.0,260.16,40.0
2024-05-02 03:45:00,269.76,87.3,2024-05,2024-05-02,0.0,0.0,269.76,40.0
2024-05-02 04:00:00,274.08,87.3,2024-05,2024-05-02,0.0,0.0,274.08,40.0
2024-05-02 04:15:00,264.96,87.3,2024-05,2024-05-02,0.0,0.0,264.96,40.0
2024-05-02 04:30:00,273.12,87.3,2024-05,2024-05-02,0.0,0.0,273.12,40.0
2024-05-02 04:45:00,280.32,87.3,2024-05,2024-05-02,0.0,0.0,280.32,40.0
2024-05-02 05:00:00,308.64,87.3,2024-05,2024-05-02,0.0,0.0,308.64,40.0
2024-05-02 05:15:00,306.24,87.3,2024-05,2024-05-02,0.0,0.0,306.24,40.0
2024-05-02 05:30:00,323.04,87.3,2024-05,2024-05-02,0.0,0.0,323.04,40.0
2024-05-02 05:45:00,354.24,87.3,2024-05,2024-05-02,0.0,0.0,354.24,40.0
2024-05-02 06:00:00,379.68,87.3,2024-05,2024-05-02,0.0,0.0,379.68,40.0
2024-05-02 06:15:00,348.96,87.3,2024-05,2024-05-02,73.684211,0.0,422.64421,57.5
2024-05-02 06:30:00,339.36,87.3,2024-05,2024-05-02,100.0,0.0,439.36,81.25
2024-05-02 06:45:00,368.64,87.3,2024-05,2024-05-02,100.0,0.0,468.64,105.0
2024-05-02 07:00:00,374.88,87.3,2024-05,2024-05-02,100.0,0.0,474.88,128.75
2024-05-02 07:15:00,383.52,87.3,2024-05,2024-05-02,100.0,0.0,483.52,152.5
2024-05-02 07:30:00,393.12,87.3,2024-05,2024-05-02,100.0,0.0,493.12,176.25
2024-05-02 07:45:00,401.28,87.3,2024-05,2024-05-02,100.0,0.0,501.28,200.0
2024-05-02 08:00:00,411.36,109.8,2024-05,2024-05-02,0.0,0.0,411.36,200.0
2024-05-02 08:15:00,456.0,109.8,2024-05,2024-05-02,0.0,0.0,456.0,200.0
2024-05-02 08:30:00,484.8,109.8,2024-05,2024-05-02,0.0,0.0,484.8,200.0
2024-05-02 08:45:00,514.56,109.8,2024-05,2024-05-02,0.0,0.79906629,513.76093,199.78972
2024-05-02 09:00:00,468.48,109.8,2024-05,2024-05-02,0.0,0.0,468.48,199.78972
2024-05-02 09:15:00,461.28,109.8,2024-05,2024-05-02,0.0,0.0,461.28,199.78972
2024-05-02 09:30:00,459.36,109.8,2024-05,2024-05-02,0.0,0.0,459.36,199.78972
2024-05-02 09:45:00,491.52,109.8,2024-05,2024-05-02,0.0,0.0,491.52,199.78972
2024-05-02 10:00:00,476.16,109.8,2024-05,2024-05-02,0.0,0.0,476.16,199.78972
2024-05-02 10:15:00,521.28,109.8,2024-05,2024-05-02,0.0,7.5190663,513.76093,197.81102
2024-05-02 10:30:00,498.24,109.8,2024-05,2024-05-02,9.2167674,0.0,507.45677,200.0
2024-05-02 10:45:00,475.68,109.8,2024-05,2024-05-02,0.0,0.0,475.68,200.0
2024-05-02 11:00:00,475.68,140.5,2024-05,2024-05-02,0.0,100.0,375.68,173.68421
2024-05-02 11:15:00,470.88,140.5,2024-05,2024-05-02,0.0,100.0,370.88,147.36842
2024-05-02 11:30:00,475.68,140.5,2024-05,2024-05-02,0.0,100.0,375.68,121.05263
2024-05-02 11:45:00,509.76,140.5,2024-05,2024-05-02,0.0,100.0,409.76,94.736842
2024-05-02 12:00:00,489.12,109.8,2024-05,2024-05-02,24.640934,0.0,513.76093,100.58906
2024-05-02 12:15:00,492.48,109.8,2024-05,2024-05-02,21.280934,0.0,513.76093,105.64329
2024-05-02 12:30:00,525.6,109.8,2024-05,2024-05-02,0.0,11.839066,513.76093,102.52774
2024-05-02 12:45:00,487.68,109.8,2024-05,2024-05-02,26.080934,0.0,513.76093,108.72196
2024-05-02 13:00:00,516.96,140.5,2024-05,2024-05-02,0.0,100.0,416.96,82.406174
2024-05-02 13:15:00,469.44,140.5,2024-05,2024-05-02,0.0,100.0,369.44,56.090385
2024-05-02 13:30:00,523.2,140.5,2024-05,2024-05-02,0.0,61.143462,462.05654,40.0
2024-05-02 13:45:00,465.12,140.5,2024-05,2024-05-02,0.0,0.0,465.12,40.0
2024-05-02 14:00:00,444.96,140.5,2024-05,2024-05-02,0.0,0.0,444.96,40.0
2024-05-02 14:15:00,468.96,140.5,2024-05,2024-05-02,0.0,0.0,468.96,40.0
2024-05-02 14:30:00,462.24,140.5,2024-05,2024-05-02,0.0,0.0,462.24,40.0
2024-05-02 14:45:00,488.64,140.5,2024-05,2024-05-02,0.0,0.0,488.64,40.0
2024-05-02 15:00:00,478.08,140.5,2024-05,2024-05-02,0.0,0.0,478.08,40.0
2024-05-02 15:15:00,463.68,140.5,2024-05,2024-05-02,0.0,0.0,463.68,40.0
2024-05-02 15:30:00,500.16,140.5,2024-05,2024-05-02,0.0,0.0,500.16,40.0
2024-05-02 15:45:00,472.32,140.5,2024-05,2024-05-02,0.0,0.0,472.32,40.0
2024-05-02 16:00:00,484.32,140.5,2024-05,2024-05-02,0.0,0.0,484.32,40.0
2024-05-02 16:15:00,450.72,140.5,2024-05,2024-05-02,0.0,0.0,450.72,40.0
2024-05-02 16:30:00,435.84,140.5,2024-05,2024-05-02,0.0,0.0,435.84,40.0
2024-05-02 16:45:00,439.2,140.5,2024-05,2024-05-02,0.0,0.0,439.2,40.0
2024-05-02 17:00:00,460.8,140.5,2024-05,2024-05-02,0.0,0.0,460.8,40.0
2024-05-02 17:15:00,404.64,140.5,2024-05,2024-05-02,0.0,0.0,404.64,40.0
2024-05-02 17:30:00,351.84,140.5,2024-05,2024-05-02,0.0,0.0,351.84,40.0
2024-05-02 17:45:00,337.92,140.5,2024-05,2024-05-02,0.0,0.0,337.92,40.0
2024-05-02 18:00:00,338.88,109.8,2024-05,2024-05-02,0.0,0.0,338.88,40.0
2024-05-02 18:15:00,342.24,109.8,2024-05,2024-05-02,0.0,0.0,342.24,40.0
2024-05-02 18:30:00,343.2,109.8,2024-05,2024-05-02,0.0,0.0,343.2,40.0
2024-05-02 18:45:00,320.64,109.8,2024-05,2024-05-02,0.0,0.0,320.64,40.0
2024-05-02 19:00:00,306.24,109.8,2024-05,2024-05-02,0.0,0.0,306.24,40.0
2024-05-02 19:15:00,297.12,109.8,2024-05,2024-05-02,0.0,0.0,297.12,40.0
2024-05-02 19:30:00,301.92,109.8,2024-05,2024-05-02,0.0,0.0,301.92,40.0
2024-05-02 19:45:00,293.28,109.8,2024-05,2024-05-02,0.0,0.0,293.28,40.0
2024-05-02 20:00:00,296.64,109.8,2024-05,2024-05-02,0.0,0.0,296.64,40.0
2024-05-02 20:15:00,300.0,109.8,2024-05,2024-05-02,0.0,0.0,300.0,40.0
2024-05-02 20:30:00,283.2,109.8,2024-05,2024-05-02,0.0,0.0,283.2,40.0
2024-05-02 20:45:00,280.32,109.8,2024-05,2024-05-02,0.0,0.0,280.32,40.0
2024-05-02 21:00:00,277.44,109.8,2024-05,2024-05-02,0.0,0.0,277.44,40.0
2024-05-02 21:15:00,268.32,109.8,2024-05,2024-05-02,0.0,0.0,268.32,40.0
2024-05-02 21:30:00,273.12,109.8,2024-05,2024-05-02,0.0,0.0,273.12,40.0
2024-05-02 21:45:00,254.4,109.8,2024-05,2024-05-02,0.0,0.0,254.4,40.0
2024-05-02 22:00:00,257.28,87.3,2024-05,2024-05-02,0.0,0.0,257.28,40.0
2024-05-02 22:15:00,247.68,87.3,2024-05,2024-05-02,0.0,0.0,247.68,40.0
2024-05-02 22:30:00,264.96,87.3,2024-05,2024-05-02,0.0,0.0,264.96,40.0
2024-05-02 22:45:00,261.6,87.3,2024-05,2024-05-02,0.0,0.0,261.6,40.0
2024-05-02 23:00:00,256.32,87.3,2024-05,2024-05-02,0.0,0.0,256.32,40.0
2024-05-02 23:15:00,252.48,87.3,2024-05,2024-05-02,0.0,0.0,252.48,40.0
2024-05-02 23:30:00,244.8,87.3,2024-05,2024-05-02,0.0,0.0,244.8,40.0
2024-05-02 23:45:00,258.24,87.3,2024-05,2024-05-02,0.0,0.0,258.24,40.0
2024-05-03 00:00:00,255.36,87.3,2024-05,2024-05-03,0.0,0.0,255.36,40.0
2024-05-03 00:15:00,240.0,87.3,2024-05,2024-05-03,0.0,0.0,240.0,40.0
2024-05-03 00:30:00,246.72,87.3,2024-05,2024-05-03,0.0,0.0,246.72,40.0
2024-05-03 00:45:00,240.96,87.3,2024-05,2024-05-03,0.0,0.0,240.96,40.0
2024-05-03 01:00:00,249.6,87.3,2024-05,2024-05-03,0.0,0.0,249.6,40.0
2024-05-03 01:15:00,241.92,87.3,2024-05,2024-05-03,0.0,0.0,241.92,40.0
2024-05-03 01:30:00,242.4,87.3,2024-05,2024-05-03,0.0,0.0,242.4,40.0
2024-05-03 01:45:00,243.84,87.3,2024-05,2024-05-03,0.0,0.0,243.84,40.0
2024-05-03 02:00:00,241.92,87.3,2024-05,2024-05-03,0.0,0.0,241.92,40.0
2024-05-03 02:15:00,245.28,87.3,2024-05,2024-05-03,0.0,0.0,245.28,40.0
2024-05-03 02:30:00,243.36,87.3,2024-05,2024-05-03,0.0,0.0,243.36,40.0
2024-05-03 02:45:00,245.76,87.3,2024-05,2024-05-03,0.0,0.0,245.76,40.0
2024-05-03 03:00:00,244.8,87.3,2024-05,2024-05-03,0.0,0.0,244.8,40.0
2024-05-03 03:15:00,249.6,87.3,2024-05,2024-05-03,0.0,0.0,249.6,40.0
2024-05-03 03:30:00,269.76,87.3,2024-05,2024-05-03,0.0,0.0,269.76,40.0
2024-05-03 03:45:00,264.0,87.3,2024-05,2024-05-03,0.0,0.0,264.0,40.0
2024-05-03 04:00:00,253.44,87.3,2024-05,2024-05-03,0.0,0.0,253.44,40.0
2024-05-03 04:15:00,252.0,87.3,2024-05,2024-05-03,0.0,0.0,252.0,40.0
2024-05-03 04:30:00,267.36,87.3,2024-05,2024-05-03,0.0,0.0,267.36,40.0
2024-05-03 04:45:00,277.44,87.3,2024-05,2024-05-03,0.0,0.0,277.44,40.0
2024-05-03 05:00:00,296.16,87.3,2024-05,2024-05-03,0.0,0.0,296.16,40.0
2024-05-03 05:15:00,307.68,87.3,2024-05,2024-05-03,0.0,0.0,307.68,40.0
2024-05-03 05:30:00,303.84,87.3,2024-05,2024-05-03,0.0,0.0,303.84,40.0
2024-05-03 05:45:00,331.2,87.3,2024-05,2024-05-03,0.0,0.0,331.2,40.0
2024-05-03 06:00:00,336.0,87.3,2024-05,2024-05-03,0.0,0.0,336.0,40.0
2024-05-03 06:15:00,338.88,87.3,2024-05,2024-05-03,73.684211,0.0,412.56421,57.5
2024-05-03 06:30:00,346.08,87.3,2024-05,2024-05-03,100.0,0.0,446.08,81.25
2024-05-03 06:45:00,346.08,87.3,2024-05,2024-05-03,100.0,0.0,446.08,105.0
2024-05-03 07:00:00,361.44,87.3,2024-05,2024-05-03,100.0,0.0,461.44,128.75
2024-05-03 07:15:00,369.6,87.3,2024-05,2024-05-03,100.0,0.0,469.6,152.5
2024-05-03 07:30:00,368.16,87.3,2024-05,2024-05-03,100.0,0.0,468.16,176.25
2024-05-03 07:45:00,386.88,87.3,2024-05,2024-05-03,100.0,0.0,486.88,200.0
2024-05-03 08:00:00,408.96,109.8,2024-05,2024-05-03,0.0,0.0,408.96,200.0
2024-05-03 08:15:00,453.6,109.8,2024-05,2024-05-03,0.0,0.0,453.6,200.0
2024-05-03 08:30:00,491.04,109.8,2024-05,2024-05-03,0.0,0.0,491.04,200.0
2024-05-03 08:45:00,505.44,109.8,2024-05,2024-05-03,0.0,0.0,505.44,200.0
2024-05-03 09:00:00,456.0,109.8,2024-05,2024-05-03,0.0,0.0,456.0,200.0
2024-05-03 09:15:00,456.0,109.8,2024-05,2024-05-03,0.0,0.0,456.0,200.0
2024-05-03 09:30:00,450.24,109.8,2024-05,2024-05-03,0.0,0.0,450.24,200.0
2024-05-03 09:45:00,485.76,109.8,2024-05,2024-05-03,0.0,0.0,485.76,200.0
2024-05-03 10:00:00,486.72,109.8,2024-05,2024-05-03,0.0,0.0,486.72,200.0
2024-05-03 10:15:00,480.48,109.8,2024-05,2024-05-03,0.0,0.0,480.48,200.0
2024-05-03 10:30:00,481.92,109.8,2024-05,2024-05-03,0.0,0.0,481.92,200.0
2024-05-03 10:45:00,501.12,109.8,2024-05,2024-05-03,0.0,0.0,501.12,200.0
2024-05-03 11:00:00,499.2,140.5,2024-05,2024-05-03,0.0,100.0,399.2,173.68421
2024-05-03 11:15:00,489.6,140.5,2024-05,2024-05-03,0.0,100.0,389.6,147.36842
2024-05-03 11:30:00,515.52,140.5,2024-05,2024-05-03,0.0,100.0,415.52,121.05263
2024-05-03 11:45:00,471.36,140.5,2024-05,2024-05-03,0.0,100.0,371.36,94.736842
2024-05-03 12:00:00,498.72,109.8,2024-05,2024-05-03,15.040934,0.0,513.76093,98.309064
2024-05-03 12:15:00,467.52,109.8,2024-05,2024-05-03,46.240934,0.0,513.76093,109.29129
2024-05-03 12:30:00,488.16,109.8,2024-05,2024-05-03,25.600934,0.0,513.76093,115.37151
2024-05-03 12:45:00,513.6,109.8,2024-05,2024-05-03,0.16093371,0.0,513.76093,115.40973
2024-05-03 13:00:00,530.88,140.5,2024-05,2024-05-03,0.0,100.0,430.88,89.09394
2024-05-03 13:15:00,512.16,140.5,2024-05,2024-05-03,0.0,100.0,412.16,62.77815
2024-05-03 13:30:00,527.04,140.5,2024-05,2024-05-03,0.0,79.037904,448.0021,41.978702
2024-05-03 13:45:00,521.28,140.5,2024-05,2024-05-03,0.0,7.5190663,513.76093,40.0
2024-05-03 14:00:00,482.4,140.5,2024-05,2024-05-03,0.0,0.0,482.4,40.0
2024-05-03 14:15:00,475.68,140.5,2024-05,2024-05-03,0.0,0.0,475.68,40.0
2024-05-03 14:30:00,468.0,140.5,2024-05,2024-05-03,0.0,0.0,468.0,40.0
2024-05-03 14:45:00,481.92,140.5,2024-05,2024-05-03,0.0,0.0,481.92,40.0
2024-05-03 15:00:00,460.32,140.5,2024-05,2024-05-03,0.0,0.0,460.32,40.0
2024-05-03 15:15:00,498.72,140.5,2024-05,2024-05-03,0.0,0.0,498.72,40.0
2024-05-03 15:30:00,480.48,140.5,2024-05,2024-05-03,0.0,0.0,480.48,40.0
2024-05-03 15:45:00,461.28,140.5,2024-05,2024-05-03,0.0,0.0,461.28,40.0
2024-05-03 16:00:00,450.24,140.5,2024-05,2024-05-03,0.0,0.0,450.24,40.0
2024-05-03 16:15:00,445.44,140.5,2024-05,2024-05-03,0.0,0.0,445.44,40.0
2024-05-03 16:30:00,440.64,140.5,2024-05,2024-05-03,0.0,0.0,440.64,40.0
2024-05-03 16:45:00,476.16,140.5,2024-05,2024-05-03,0.0,0.0,476.16,40.0
2024-05-03 17:00:00,430.56,140.5,2024-05,2024-05-03,0.0,0.0,430.56,40.0
2024-05-03 17:15:00,420.0,140.5,2024-05,2024-05-03,0.0,0.0,420.0,40.0
2024-05-03 17:30:00,358.56,140.5,2024-05,2024-05-03,0.0,0.0,358.56,40.0
2024-05-03 17:45:00,351.36,140.5,2024-05,2024-05-03,0.0,0.0,351.36,40.0
2024-05-03 18:00:00,355.68,109.8,2024-05,2024-05-03,0.0,0.0,355.68,40.0
2024-05-03 18:15:00,346.56,109.8,2024-05,2024-05-03,0.0,0.0,346.56,40.0
2024-05-03 18:30:00,351.84,109.8,2024-05,2024-05-03,0.0,0.0,351.84,40.0
2024-05-03 18:45:00,336.0,109.8,2024-05,2024-05-03,0.0,0.0,336.0,40.0
2024-05-03 19:00:00,317.28,109.8,2024-05,2024-05-03,0.0,0.0,317.28,40.0
2024-05-03 19:15:00,304.8,109.8,2024-05,2024-05-03,0.0,0.0,304.8,40.0
2024-05-03 19:30:00,304.32,109.8,2024-05,2024-05-03,0.0,0.0,304.32,40.0
2024-05-03 19:45:00,294.72,109.8,2024-05,2024-05-03,0.0,0.0,294.72,40.0
2024-05-03 20:00:00,285.12,109.8,2024-05,2024-05-03,0.0,0.0,285.12,40.0
2024-05-03 20:15:00,281.28,109.8,2024-05,2024-05-03,0.0,0.0,281.28,40.0
2024-05-03 20:30:00,286.08,109.8,2024-05,2024-05-03,0.0,0.0,286.08,40.0
2024-05-03 20:45:00,285.6,109.8,2024-05,2024-05-03,0.0,0.0,285.6,40.0
2024-05-03 21:00:00,275.04,109.8,2024-05,2024-05-03,0.0,0.0,275.04,40.0
